num_date_time,건물번호,일시,기온(°C),강수량(mm),풍속(m/s),습도(%),일조(hr),일사(MJ/m2),전력소비량(kWh)
78_20240804 00,78,20240804 00,26.5,0.0,1.1,84.0,0.0,0.0,1561.32
78_20240804 01,78,20240804 01,26.1,0.0,1.0,88.0,0.0,0.0,1333.44
78_20240804 02,78,20240804 02,25.8,0.0,0.2,88.0,0.0,0.0,1186.2
78_20240804 03,78,20240804 03,25.4,0.0,0.4,91.0,0.0,0.0,1093.32
78_20240804 04,78,20240804 04,25.1,0.0,0.2,92.0,0.0,0.0,1037.88
78_20240804 05,78,20240804 05,25.0,0.0,0.8,93.0,0.0,0.0,1038.6
78_20240804 06,78,20240804 06,25.0,0.0,0.6,93.0,0.0,0.01,1062.0
78_20240804 07,78,20240804 07,26.5,0.0,0.0,89.0,0.5,0.26,1190.52
78_20240804 08,78,20240804 08,28.5,0.0,1.8,79.0,1.0,0.86,1453.32
78_20240804 09,78,20240804 09,30.3,0.0,1.6,73.0,1.0,1.56,1792.8
78_20240804 10,78,20240804 10,31.8,0.0,1.8,68.0,1.0,2.24,1972.8
78_20240804 11,78,20240804 11,32.9,0.0,2.2,61.0,1.0,2.86,2072.88
78_20240804 12,78,20240804 12,33.1,0.0,1.1,60.0,0.7,2.55,2107.44
78_20240804 13,78,20240804 13,34.1,0.0,2.0,55.0,0.6,2.36,2179.8
78_20240804 14,78,20240804 14,34.2,0.0,1.9,57.0,0.3,1.68,2219.4
78_20240804 15,78,20240804 15,35.0,0.0,2.8,53.0,0.5,1.82,2323.8
78_20240804 16,78,20240804 16,35.0,0.0,2.8,56.0,1.0,2.5,2396.88
78_20240804 17,78,20240804 17,34.8,0.0,2.5,55.0,1.0,1.84,2422.44
78_20240804 18,78,20240804 18,33.3,0.0,2.3,60.0,1.0,1.12,2487.96
78_20240804 19,78,20240804 19,32.3,0.0,2.0,63.0,1.0,0.46,2478.96
78_20240804 20,78,20240804 20,29.7,0.0,1.4,72.0,0.0,0.05,2465.64
78_20240804 21,78,20240804 21,28.9,0.0,0.4,76.0,0.0,0.0,2410.92
78_20240804 22,78,20240804 22,28.7,0.0,0.9,77.0,0.0,0.0,2251.8
78_20240804 23,78,20240804 23,28.4,0.0,1.7,78.0,0.0,0.0,2008.08
78_20240805 00,78,20240805 00,28.8,0.0,0.9,78.0,0.0,0.0,1666.8
78_20240805 01,78,20240805 01,28.2,0.0,0.8,78.0,0.0,0.0,1353.24
78_20240805 02,78,20240805 02,28.7,0.0,1.8,79.0,0.0,0.0,1219.32
78_20240805 03,78,20240805 03,28.9,0.0,1.5,80.0,0.0,0.0,1120.68
78_20240805 04,78,20240805 04,28.6,0.0,1.5,81.0,0.0,0.0,1068.12
78_20240805 05,78,20240805 05,28.0,0.0,1.0,84.0,0.0,0.0,1119.96
78_20240805 06,78,20240805 06,27.2,0.0,0.4,86.0,0.0,0.0,1323.36
78_20240805 07,78,20240805 07,27.8,0.0,2.5,87.0,0.0,0.1,1476.36
78_20240805 08,78,20240805 08,28.9,0.0,2.1,80.0,0.3,0.51,1719.0
78_20240805 09,78,20240805 09,30.2,0.0,1.2,75.0,0.8,1.54,1925.64
78_20240805 10,78,20240805 10,30.8,0.0,1.6,70.0,0.6,1.74,1968.48
78_20240805 11,78,20240805 11,31.8,0.0,1.5,65.0,0.4,1.9,2029.68
78_20240805 12,78,20240805 12,32.5,0.0,1.5,63.0,0.3,1.63,2111.76
78_20240805 13,78,20240805 13,33.7,0.0,2.0,61.0,0.9,3.02,2132.64
78_20240805 14,78,20240805 14,34.1,0.0,2.6,59.0,0.6,2.48,2149.92
78_20240805 15,78,20240805 15,34.7,0.0,2.4,57.0,0.9,2.88,2140.92
78_20240805 16,78,20240805 16,35.0,0.0,3.1,58.0,1.0,2.71,2104.92
78_20240805 17,78,20240805 17,33.5,0.0,3.0,65.0,0.5,1.62,2109.6
78_20240805 18,78,20240805 18,29.9,0.0,2.4,73.0,0.5,0.88,2254.32
78_20240805 19,78,20240805 19,26.2,0.0,3.8,85.0,0.0,0.06,2333.16
78_20240805 20,78,20240805 20,26.1,0.0,1.8,90.0,0.0,0.02,2251.08
78_20240805 21,78,20240805 21,26.1,0.0,2.1,92.0,0.0,0.0,2226.6
78_20240805 22,78,20240805 22,25.3,0.7,2.1,94.0,0.0,0.0,2082.6
78_20240805 23,78,20240805 23,25.5,0.7,1.3,94.0,0.0,0.0,1859.4
78_20240806 00,78,20240806 00,25.3,0.1,0.6,94.0,0.0,0.0,1545.84
78_20240806 01,78,20240806 01,25.5,0.0,2.1,93.0,0.0,0.0,1305.0
78_20240806 02,78,20240806 02,25.1,0.0,1.4,92.0,0.0,0.0,1166.4
78_20240806 03,78,20240806 03,24.6,0.0,1.0,93.0,0.0,0.0,1097.28
78_20240806 04,78,20240806 04,24.2,0.0,0.7,94.0,0.0,0.0,1046.16
78_20240806 05,78,20240806 05,24.6,0.0,1.6,92.0,0.0,0.0,1076.04
78_20240806 06,78,20240806 06,24.8,0.0,0.9,89.0,0.0,0.0,1217.52
78_20240806 07,78,20240806 07,26.0,0.0,1.1,85.0,0.2,0.25,1359.72
78_20240806 08,78,20240806 08,25.0,16.5,4.2,77.0,0.3,0.41,1483.92
78_20240806 09,78,20240806 09,23.5,24.1,1.1,95.0,0.0,0.14,1619.28
78_20240806 10,78,20240806 10,25.3,0.0,1.4,90.0,0.0,0.62,1661.76
78_20240806 11,78,20240806 11,28.4,0.0,2.4,76.0,0.8,2.26,1787.4
78_20240806 12,78,20240806 12,29.5,0.0,1.5,72.0,0.4,2.3,1876.32
78_20240806 13,78,20240806 13,30.5,0.0,1.6,69.0,0.4,2.16,1929.96
78_20240806 14,78,20240806 14,31.7,0.0,1.2,67.0,0.8,2.93,1963.44
78_20240806 15,78,20240806 15,32.1,0.0,2.0,65.0,0.6,2.31,2001.6
78_20240806 16,78,20240806 16,31.9,0.0,2.7,65.0,0.6,1.81,2027.88
78_20240806 17,78,20240806 17,32.0,0.0,2.6,63.0,0.4,1.13,2055.6
78_20240806 18,78,20240806 18,32.4,0.0,1.8,60.0,1.0,1.22,2177.28
78_20240806 19,78,20240806 19,31.0,0.0,1.5,66.0,0.9,0.46,2338.56
78_20240806 20,78,20240806 20,29.4,0.0,0.4,76.0,0.0,0.03,2288.52
78_20240806 21,78,20240806 21,28.1,0.0,1.5,81.0,0.0,0.0,2197.08
78_20240806 22,78,20240806 22,27.6,0.0,0.6,85.0,0.0,0.0,2058.48
78_20240806 23,78,20240806 23,27.1,0.0,0.9,87.0,0.0,0.0,1868.76
78_20240807 00,78,20240807 00,26.6,0.0,0.6,89.0,0.0,0.0,1566.36
78_20240807 01,78,20240807 01,26.2,0.0,0.6,91.0,0.0,0.0,1311.12
78_20240807 02,78,20240807 02,25.9,0.0,0.1,91.0,0.0,0.0,1161.36
78_20240807 03,78,20240807 03,25.8,0.0,0.2,92.0,0.0,0.0,1090.08
78_20240807 04,78,20240807 04,25.6,0.0,0.8,92.0,0.0,0.0,1044.36
78_20240807 05,78,20240807 05,25.4,0.0,1.0,93.0,0.0,0.0,1062.72
78_20240807 06,78,20240807 06,25.4,0.0,0.1,93.0,0.0,0.0,1209.6
78_20240807 07,78,20240807 07,26.3,0.0,0.0,90.0,0.2,0.22,1429.92
78_20240807 08,78,20240807 08,28.8,0.0,0.8,79.0,0.9,0.82,1622.52
78_20240807 09,78,20240807 09,30.4,0.0,0.4,71.0,0.7,1.4,1882.44
78_20240807 10,78,20240807 10,30.1,0.0,2.1,72.0,0.1,1.43,1879.92
78_20240807 11,78,20240807 11,30.7,0.0,1.9,69.0,0.4,1.61,1870.92
78_20240807 12,78,20240807 12,32.1,0.0,1.8,64.0,1.0,3.28,1951.92
78_20240807 13,78,20240807 13,32.8,0.0,2.3,63.0,0.9,3.19,2010.6
78_20240807 14,78,20240807 14,33.1,0.0,2.4,58.0,0.8,2.95,1920.96
78_20240807 15,78,20240807 15,33.4,0.0,2.8,57.0,0.5,1.93,1932.84
78_20240807 16,78,20240807 16,33.3,0.0,3.2,52.0,1.0,2.5,1989.72
78_20240807 17,78,20240807 17,33.1,0.0,2.7,55.0,1.0,1.85,2052.72
78_20240807 18,78,20240807 18,32.1,0.0,2.7,57.0,1.0,1.15,2145.24
78_20240807 19,78,20240807 19,29.9,0.0,2.4,68.0,0.9,0.45,2151.36
78_20240807 20,78,20240807 20,28.2,0.0,2.9,79.0,0.0,0.03,2133.36
78_20240807 21,78,20240807 21,27.6,0.0,1.2,81.0,0.0,0.0,2161.44
78_20240807 22,78,20240807 22,26.9,0.0,0.8,86.0,0.0,0.0,2071.8
78_20240807 23,78,20240807 23,26.7,0.0,1.6,89.0,0.0,0.0,1856.88
78_20240808 00,78,20240808 00,26.5,0.0,1.7,91.0,0.0,0.0,1569.96
78_20240808 01,78,20240808 01,26.7,0.0,1.0,91.0,0.0,0.0,1330.92
78_20240808 02,78,20240808 02,26.3,0.0,0.3,93.0,0.0,0.0,1179.72
78_20240808 03,78,20240808 03,26.2,0.0,1.4,93.0,0.0,0.0,1110.24
78_20240808 04,78,20240808 04,26.0,0.0,0.1,93.0,0.0,0.0,1053.0
78_20240808 05,78,20240808 05,26.0,0.0,0.0,93.0,0.0,0.0,1091.52
78_20240808 06,78,20240808 06,24.0,1.4,2.2,93.0,0.0,0.0,1239.12
78_20240808 07,78,20240808 07,23.9,0.3,1.8,93.0,0.0,0.06,1370.88
78_20240808 08,78,20240808 08,24.5,0.0,0.4,94.0,0.0,0.19,1494.72
78_20240808 09,78,20240808 09,25.6,0.1,0.5,88.0,0.0,0.68,1739.52
78_20240808 10,78,20240808 10,27.6,0.0,2.1,83.0,0.8,2.12,1846.44
78_20240808 11,78,20240808 11,27.7,0.0,2.4,80.0,0.1,1.14,1833.84
78_20240808 12,78,20240808 12,29.1,0.0,2.0,74.0,0.4,1.75,1879.2
78_20240808 13,78,20240808 13,29.4,0.0,1.3,71.0,0.3,1.86,1837.8
78_20240808 14,78,20240808 14,29.1,0.0,1.7,74.0,0.0,0.99,1801.44
78_20240808 15,78,20240808 15,29.3,0.0,2.5,75.0,0.0,1.19,1841.76
78_20240808 16,78,20240808 16,29.8,0.0,2.2,69.0,0.1,1.38,1890.36
78_20240808 17,78,20240808 17,29.6,0.0,2.8,68.0,0.2,1.09,1937.88
78_20240808 18,78,20240808 18,29.6,0.0,2.2,69.0,0.6,0.89,2045.88
78_20240808 19,78,20240808 19,28.3,0.0,2.1,80.0,0.0,0.29,2112.12
78_20240808 20,78,20240808 20,27.1,0.0,1.8,82.0,0.0,0.06,2015.64
78_20240808 21,78,20240808 21,26.2,0.0,1.2,87.0,0.0,0.0,1996.92
78_20240808 22,78,20240808 22,25.3,0.0,1.0,90.0,0.0,0.0,1964.52
78_20240808 23,78,20240808 23,24.9,0.0,1.7,93.0,0.0,0.0,1771.2
78_20240809 00,78,20240809 00,24.8,0.0,0.1,92.0,0.0,0.0,1497.96
78_20240809 01,78,20240809 01,24.5,0.0,0.6,94.0,0.0,0.0,1283.76
78_20240809 02,78,20240809 02,24.3,0.0,0.2,94.0,0.0,0.0,1158.48
78_20240809 03,78,20240809 03,24.0,0.0,0.0,95.0,0.0,0.0,1071.72
78_20240809 04,78,20240809 04,23.8,0.0,0.4,95.0,0.0,0.0,1019.52
78_20240809 05,78,20240809 05,23.7,0.0,0.2,96.0,0.0,0.0,1046.52
78_20240809 06,78,20240809 06,23.8,0.0,1.2,96.0,0.0,0.0,1181.16
78_20240809 07,78,20240809 07,24.7,0.0,0.7,97.0,0.0,0.13,1317.6
78_20240809 08,78,20240809 08,25.7,0.0,0.9,92.0,0.2,0.58,1481.4
78_20240809 09,78,20240809 09,28.0,0.0,1.5,79.0,0.8,1.5,1733.4
78_20240809 10,78,20240809 10,29.6,0.0,1.2,74.0,1.0,2.51,1827.72
78_20240809 11,78,20240809 11,30.3,0.0,2.2,68.0,0.9,2.87,1906.56
78_20240809 12,78,20240809 12,31.1,0.0,2.3,68.0,0.9,3.01,1920.24
78_20240809 13,78,20240809 13,31.0,0.0,2.9,65.0,0.4,2.18,1948.68
78_20240809 14,78,20240809 14,32.3,0.0,2.2,58.0,0.8,2.8,1956.6
78_20240809 15,78,20240809 15,32.1,0.0,1.3,59.0,0.2,1.34,2011.32
78_20240809 16,78,20240809 16,32.3,0.0,3.1,64.0,0.8,2.04,2066.76
78_20240809 17,78,20240809 17,31.3,0.0,2.9,65.0,1.0,1.4,2037.24
78_20240809 18,78,20240809 18,30.9,0.0,2.4,66.0,0.8,0.92,2034.72
78_20240809 19,78,20240809 19,29.9,0.0,0.9,69.0,0.3,0.36,2099.52
78_20240809 20,78,20240809 20,28.3,0.0,0.8,75.0,0.0,0.02,2044.8
78_20240809 21,78,20240809 21,27.2,0.0,1.5,79.0,0.0,0.0,2031.48
78_20240809 22,78,20240809 22,26.5,0.0,1.5,83.0,0.0,0.0,1948.32
78_20240809 23,78,20240809 23,25.7,0.0,1.3,88.0,0.0,0.0,1785.6
78_20240810 00,78,20240810 00,25.3,0.0,0.8,90.0,0.0,0.0,1546.2
78_20240810 01,78,20240810 01,25.3,0.0,0.1,91.0,0.0,0.0,1319.76
78_20240810 02,78,20240810 02,25.2,0.0,0.0,91.0,0.0,0.0,1190.16
78_20240810 03,78,20240810 03,24.8,0.0,0.0,92.0,0.0,0.0,1093.68
78_20240810 04,78,20240810 04,24.7,0.0,0.0,93.0,0.0,0.0,1053.36
78_20240810 05,78,20240810 05,24.6,0.0,0.7,93.0,0.0,0.0,1078.2
78_20240810 06,78,20240810 06,24.7,0.0,0.3,93.0,0.0,0.0,1161.72
78_20240810 07,78,20240810 07,25.7,0.0,0.4,91.0,0.0,0.17,1299.96
78_20240810 08,78,20240810 08,27.1,0.0,1.8,86.0,0.0,0.57,1481.4
78_20240810 09,78,20240810 09,29.2,0.0,2.2,76.0,0.6,1.29,1810.08
78_20240810 10,78,20240810 10,30.2,0.0,2.4,70.0,1.0,2.11,1977.12
78_20240810 11,78,20240810 11,31.5,0.0,2.1,64.0,1.0,2.8,2085.12
78_20240810 12,78,20240810 12,32.0,0.0,2.5,60.0,0.9,3.08,2086.92
78_20240810 13,78,20240810 13,33.1,0.0,2.3,52.0,1.0,3.3,2067.12
78_20240810 14,78,20240810 14,33.3,0.0,3.2,54.0,1.0,3.36,2139.84
78_20240810 15,78,20240810 15,33.3,0.0,2.7,53.0,0.6,1.95,2148.84
78_20240810 16,78,20240810 16,32.5,0.0,2.7,54.0,0.5,1.51,2068.2
78_20240810 17,78,20240810 17,31.8,0.0,2.6,63.0,0.0,0.82,2038.68
78_20240810 18,78,20240810 18,31.6,0.0,1.4,65.0,0.0,0.63,2098.8
78_20240810 19,78,20240810 19,31.2,0.0,1.4,65.0,0.7,0.67,2126.52
78_20240810 20,78,20240810 20,29.8,0.0,0.4,71.0,0.0,0.03,2020.68
78_20240810 21,78,20240810 21,28.4,0.0,1.3,81.0,0.0,0.0,2031.48
78_20240810 22,78,20240810 22,27.7,0.0,1.0,83.0,0.0,0.0,1897.56
78_20240810 23,78,20240810 23,27.3,0.0,1.0,83.0,0.0,0.0,1769.4
78_20240811 00,78,20240811 00,27.0,0.0,0.6,86.0,0.0,0.0,1516.68
78_20240811 01,78,20240811 01,26.8,0.0,0.2,86.0,0.0,0.0,1294.2
78_20240811 02,78,20240811 02,27.4,0.0,1.5,84.0,0.0,0.0,1178.28
78_20240811 03,78,20240811 03,27.3,0.0,1.2,83.0,0.0,0.0,1096.56
78_20240811 04,78,20240811 04,26.7,0.0,0.0,86.0,0.0,0.0,1027.44
78_20240811 05,78,20240811 05,26.2,0.0,0.3,88.0,0.0,0.0,1047.24
78_20240811 06,78,20240811 06,26.3,0.0,0.1,89.0,0.0,0.01,1089.36
78_20240811 07,78,20240811 07,27.5,0.0,2.1,83.0,0.0,0.21,1168.56
78_20240811 08,78,20240811 08,28.4,0.0,3.1,78.0,0.1,0.68,1377.72
78_20240811 09,78,20240811 09,29.6,0.0,2.9,73.0,0.7,1.28,1607.04
78_20240811 10,78,20240811 10,30.5,0.0,2.8,66.0,0.8,1.8,1791.36
78_20240811 11,78,20240811 11,31.3,0.0,3.2,61.0,1.0,2.95,1890.36
78_20240811 12,78,20240811 12,31.4,0.0,2.5,62.0,0.5,2.16,1939.68
78_20240811 13,78,20240811 13,32.7,0.0,2.4,55.0,0.5,2.38,1873.44
78_20240811 14,78,20240811 14,32.9,0.0,2.5,56.0,0.7,2.71,1913.4
78_20240811 15,78,20240811 15,33.2,0.0,2.3,56.0,0.6,2.21,2032.2
78_20240811 16,78,20240811 16,33.4,0.0,2.2,56.0,0.7,1.82,2050.56
78_20240811 17,78,20240811 17,32.6,0.0,2.4,59.0,0.2,0.69,2002.68
78_20240811 18,78,20240811 18,32.1,0.0,1.8,60.0,0.1,0.55,2076.84
78_20240811 19,78,20240811 19,31.4,0.0,1.9,63.0,0.0,0.21,2102.76
78_20240811 20,78,20240811 20,30.1,0.0,0.9,73.0,0.0,0.02,2143.44
78_20240811 21,78,20240811 21,29.2,0.0,0.3,77.0,0.0,0.0,2103.12
78_20240811 22,78,20240811 22,28.5,0.0,0.1,80.0,0.0,0.0,1929.6
78_20240811 23,78,20240811 23,28.0,0.0,0.2,82.0,0.0,0.0,1772.64
78_20240812 00,78,20240812 00,27.5,0.0,1.0,86.0,0.0,0.0,1512.36
78_20240812 01,78,20240812 01,27.0,0.0,1.2,88.0,0.0,0.0,1286.28
78_20240812 02,78,20240812 02,27.0,0.0,0.9,88.0,0.0,0.0,1148.76
78_20240812 03,78,20240812 03,26.8,0.0,0.7,89.0,0.0,0.0,1064.52
78_20240812 04,78,20240812 04,26.6,0.0,0.1,89.0,0.0,0.0,1004.4
78_20240812 05,78,20240812 05,26.5,0.0,0.2,91.0,0.0,0.0,1038.24
78_20240812 06,78,20240812 06,27.0,0.0,0.1,88.0,0.0,0.0,1238.4
78_20240812 07,78,20240812 07,27.6,0.0,0.3,87.0,0.0,0.16,1408.32
78_20240812 08,78,20240812 08,29.5,0.0,0.6,77.0,0.3,0.63,1611.72
78_20240812 09,78,20240812 09,30.3,0.0,1.9,72.0,0.3,1.03,1822.68
78_20240812 10,78,20240812 10,30.7,0.0,1.9,68.0,0.5,1.58,1953.36
78_20240812 11,78,20240812 11,31.6,0.0,1.7,65.0,0.3,1.43,1951.56
78_20240812 12,78,20240812 12,32.5,0.0,2.0,64.0,0.5,2.14,2023.56
78_20240812 13,78,20240812 13,33.3,0.0,1.6,60.0,0.7,2.58,2049.12
78_20240812 14,78,20240812 14,33.5,0.0,2.7,57.0,0.7,2.66,2073.24
78_20240812 15,78,20240812 15,34.2,0.0,2.2,56.0,0.9,2.77,2133.36
78_20240812 16,78,20240812 16,34.0,0.0,3.1,61.0,1.0,2.25,2150.28
78_20240812 17,78,20240812 17,33.5,0.0,3.0,58.0,1.0,1.77,2176.2
78_20240812 18,78,20240812 18,32.7,0.0,2.6,63.0,1.0,0.98,2296.08
78_20240812 19,78,20240812 19,31.4,0.0,2.3,68.0,0.4,0.32,2390.76
78_20240812 20,78,20240812 20,30.0,0.0,1.5,74.0,0.0,0.02,2335.68
78_20240812 21,78,20240812 21,28.6,0.0,1.3,81.0,0.0,0.0,2358.0
78_20240812 22,78,20240812 22,28.3,0.0,1.2,84.0,0.0,0.0,2212.2
78_20240812 23,78,20240812 23,28.1,0.0,0.9,86.0,0.0,0.0,1973.16
78_20240813 00,78,20240813 00,27.6,0.0,1.2,89.0,0.0,0.0,1607.76
78_20240813 01,78,20240813 01,27.2,0.0,1.0,90.0,0.0,0.0,1338.48
78_20240813 02,78,20240813 02,27.1,0.0,0.2,91.0,0.0,0.0,1206.72
78_20240813 03,78,20240813 03,27.1,0.0,0.7,90.0,0.0,0.0,1141.2
78_20240813 04,78,20240813 04,27.2,0.0,0.5,91.0,0.0,0.0,1073.88
78_20240813 05,78,20240813 05,27.1,0.0,0.2,91.0,0.0,0.0,1117.08
78_20240813 06,78,20240813 06,26.9,0.0,0.1,92.0,0.0,0.0,1308.96
78_20240813 07,78,20240813 07,27.4,0.0,0.0,91.0,0.0,0.13,1440.0
78_20240813 08,78,20240813 08,29.1,0.0,1.7,83.0,0.4,0.58,1634.04
78_20240813 09,78,20240813 09,29.8,0.0,0.8,78.0,0.2,0.77,1888.56
78_20240813 10,78,20240813 10,30.3,0.0,1.7,79.0,0.1,0.69,2026.08
78_20240813 11,78,20240813 11,30.9,0.0,2.4,73.0,0.3,1.32,2086.92
78_20240813 12,78,20240813 12,32.1,0.0,2.1,69.0,0.4,1.8,2079.72
78_20240813 13,78,20240813 13,33.6,0.0,1.8,62.0,0.9,3.1,2060.28
78_20240813 14,78,20240813 14,33.9,0.0,1.3,59.0,0.5,2.23,2087.64
78_20240813 15,78,20240813 15,33.3,0.0,1.7,64.0,0.2,1.22,2124.36
78_20240813 16,78,20240813 16,31.5,0.0,2.5,74.0,0.1,0.84,2215.08
78_20240813 17,78,20240813 17,27.0,18.1,3.5,85.0,0.0,0.27,2226.96
78_20240813 18,78,20240813 18,28.6,0.9,1.2,84.0,0.0,0.19,2210.76
78_20240813 19,78,20240813 19,28.2,0.0,1.5,84.0,0.1,0.2,2262.6
78_20240813 20,78,20240813 20,27.6,0.0,0.9,88.0,0.0,0.02,2242.8
78_20240813 21,78,20240813 21,27.3,0.0,0.9,89.0,0.0,0.0,2266.92
78_20240813 22,78,20240813 22,27.0,0.0,1.2,90.0,0.0,0.0,2193.84
78_20240813 23,78,20240813 23,27.3,0.0,0.6,86.0,0.0,0.0,1992.24
78_20240814 00,78,20240814 00,27.2,0.0,1.3,88.0,0.0,0.0,1697.04
78_20240814 01,78,20240814 01,27.1,0.0,1.7,88.0,0.0,0.0,1389.96
78_20240814 02,78,20240814 02,27.2,0.0,2.0,87.0,0.0,0.0,1247.76
78_20240814 03,78,20240814 03,26.8,0.0,1.5,91.0,0.0,0.0,1160.64
78_20240814 04,78,20240814 04,26.6,0.0,0.6,93.0,0.0,0.0,1106.64
78_20240814 05,78,20240814 05,26.5,0.0,0.1,94.0,0.0,0.0,1139.4
78_20240814 06,78,20240814 06,26.5,0.0,0.0,94.0,0.0,0.0,1313.64
78_20240814 07,78,20240814 07,27.7,0.0,1.2,87.0,0.4,0.21,1493.28
78_20240814 08,78,20240814 08,28.9,0.0,2.2,79.0,1.0,0.78,1742.4
78_20240814 09,78,20240814 09,30.2,0.0,1.9,74.0,1.0,1.47,1934.64
78_20240814 10,78,20240814 10,30.8,0.0,2.2,70.0,0.9,1.9,2017.44
78_20240814 11,78,20240814 11,31.7,0.0,2.7,69.0,0.8,2.53,2049.12
78_20240814 12,78,20240814 12,32.3,0.0,2.4,66.0,0.9,3.08,2119.32
78_20240814 13,78,20240814 13,33.0,0.0,1.9,61.0,0.6,2.38,2122.56
78_20240814 14,78,20240814 14,33.7,0.0,2.9,53.0,0.9,2.99,2139.12
78_20240814 15,78,20240814 15,33.9,0.0,1.6,53.0,0.5,1.88,2172.96
78_20240814 16,78,20240814 16,34.1,0.0,2.3,51.0,0.3,1.24,2168.64
78_20240814 17,78,20240814 17,33.0,0.0,2.5,61.0,0.0,0.68,2216.16
78_20240814 18,78,20240814 18,32.5,0.0,2.6,62.0,0.4,0.69,2269.8
78_20240814 19,78,20240814 19,28.2,1.4,2.5,86.0,0.2,0.31,2298.6
78_20240814 20,78,20240814 20,27.7,0.0,1.8,86.0,0.0,0.02,2245.32
78_20240814 21,78,20240814 21,27.0,0.0,1.6,77.0,0.0,0.0,2231.64
78_20240814 22,78,20240814 22,26.9,0.0,0.9,83.0,0.0,0.0,2148.48
78_20240814 23,78,20240814 23,27.1,0.0,0.8,83.0,0.0,0.0,1950.12
78_20240815 00,78,20240815 00,26.4,1.6,0.2,91.0,0.0,0.0,1676.52
78_20240815 01,78,20240815 01,25.7,0.0,1.1,93.0,0.0,0.0,1438.92
78_20240815 02,78,20240815 02,26.0,0.0,0.6,91.0,0.0,0.0,1278.36
78_20240815 03,78,20240815 03,26.3,0.0,0.6,90.0,0.0,0.0,1185.12
78_20240815 04,78,20240815 04,26.2,0.0,0.4,92.0,0.0,0.0,1125.72
78_20240815 05,78,20240815 05,26.4,0.0,1.3,88.0,0.0,0.0,1142.28
78_20240815 06,78,20240815 06,26.4,0.0,1.7,85.0,0.0,0.0,1195.2
78_20240815 07,78,20240815 07,26.9,0.0,2.2,77.0,0.0,0.14,1312.56
78_20240815 08,78,20240815 08,28.5,0.0,2.5,67.0,1.0,0.74,1524.24
78_20240815 09,78,20240815 09,29.5,0.0,1.9,64.0,0.6,1.24,1806.12
78_20240815 10,78,20240815 10,29.8,0.0,2.5,62.0,0.4,1.5,2008.8
78_20240815 11,78,20240815 11,31.1,0.0,2.1,55.0,0.8,2.37,2147.76
78_20240815 12,78,20240815 12,31.8,0.0,2.1,56.0,1.0,2.87,2214.0
78_20240815 13,78,20240815 13,32.4,0.0,1.3,56.0,0.8,2.9,2256.84
78_20240815 14,78,20240815 14,33.2,0.0,1.7,54.0,1.0,3.1,2247.48
78_20240815 15,78,20240815 15,33.8,0.0,1.6,53.0,0.9,2.65,2306.52
78_20240815 16,78,20240815 16,34.2,0.0,1.6,54.0,0.9,2.24,2346.84
78_20240815 17,78,20240815 17,33.3,0.0,3.2,61.0,0.9,1.72,2347.2
78_20240815 18,78,20240815 18,32.1,0.0,3.3,66.0,1.0,1.24,2302.2
78_20240815 19,78,20240815 19,29.9,0.0,2.5,68.0,0.3,0.47,2239.56
78_20240815 20,78,20240815 20,27.4,3.3,1.5,88.0,0.0,0.06,2193.84
78_20240815 21,78,20240815 21,27.2,0.0,0.4,92.0,0.0,0.0,2116.8
78_20240815 22,78,20240815 22,26.9,0.0,0.0,92.0,0.0,0.0,1962.36
78_20240815 23,78,20240815 23,26.6,0.0,0.0,94.0,0.0,0.0,1812.24
78_20240816 00,78,20240816 00,26.4,0.0,0.4,95.0,0.0,0.0,1547.64
78_20240816 01,78,20240816 01,26.5,0.0,1.4,92.0,0.0,0.0,1314.0
78_20240816 02,78,20240816 02,26.5,0.0,1.4,92.0,0.0,0.0,1184.4
78_20240816 03,78,20240816 03,26.1,0.0,1.3,89.0,0.0,0.0,1120.32
78_20240816 04,78,20240816 04,26.0,0.0,1.6,88.0,0.0,0.0,1053.36
78_20240816 05,78,20240816 05,25.8,0.0,1.0,88.0,0.0,0.0,1097.64
78_20240816 06,78,20240816 06,25.6,0.0,2.0,83.0,0.0,0.0,1264.32
78_20240816 07,78,20240816 07,26.9,0.0,2.6,77.0,0.5,0.25,1449.0
78_20240816 08,78,20240816 08,28.3,0.0,2.9,71.0,1.0,0.84,1697.4
78_20240816 09,78,20240816 09,29.5,0.0,2.0,66.0,1.0,1.56,1856.52
78_20240816 10,78,20240816 10,30.5,0.0,2.1,61.0,1.0,2.22,1898.64
78_20240816 11,78,20240816 11,31.4,0.0,1.6,60.0,0.9,2.52,1928.16
78_20240816 12,78,20240816 12,32.0,0.0,1.9,57.0,1.0,3.05,2037.6
78_20240816 13,78,20240816 13,32.9,0.0,2.0,57.0,0.9,3.23,2067.12
78_20240816 14,78,20240816 14,32.1,0.0,1.9,57.0,0.1,0.93,2058.48
78_20240816 15,78,20240816 15,32.8,0.0,2.1,55.0,0.4,1.47,2113.56
78_20240816 16,78,20240816 16,33.4,0.0,1.1,52.0,0.4,1.17,2157.84
78_20240816 17,78,20240816 17,32.9,0.0,1.9,62.0,0.5,1.11,2147.4
78_20240816 18,78,20240816 18,31.9,0.0,2.5,63.0,1.0,1.12,2187.36
78_20240816 19,78,20240816 19,30.5,0.0,1.5,67.0,0.5,0.25,2231.64
78_20240816 20,78,20240816 20,29.4,0.0,1.0,72.0,0.0,0.01,2173.32
